FEATURE,Anatomical,Functional,Clinical,Non-Specific,Classification
function,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
functional abnormalities,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Functional
functional connectivity,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
functional coupling,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
functional magnetic,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
functional network,0.1111111111111111,0.3333333333333333,0.0,0.5555555555555556,Non-Specific
functional networks,0.1111111111111111,0.3333333333333333,0.0,0.5555555555555556,Non-Specific
functional neuroanatomy,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
functional organization,0.1111111111111111,0.3333333333333333,0.0,0.5555555555555556,Non-Specific
functional role,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
functional structural,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
functionally,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
functionally connected,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
functioning,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
functions,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
fundamental,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
furthermore,0.0,0.0,0.0,1.0,Non-Specific
fusiform,0.8888888888888888,0.0,0.0,0.2222222222222222,Anatomical
fusiform face,0.8888888888888888,0.1111111111111111,0.0,0.0,Anatomical
fusiform gyri,1.0,0.0,0.0,0.0,Anatomical
fusiform gyrus,1.0,0.0,0.0,0.0,Anatomical
future,0.0,0.4444444444444444,0.0,0.4444444444444444,Functional
gain,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
gains,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
gambling,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
game,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
gamma,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,Non-Specific
ganglia,1.0,0.0,0.0,0.0,Anatomical
gaze,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
gender,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
gene,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777778,Non-Specific
general,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
general linear,0.0,0.0,0.0,1.0,Non-Specific
generalized,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
generally,0.0,0.0,0.0,1.0,Non-Specific
generate,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
generated,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
generating,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
generation,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
genes,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777778,Non-Specific
genetic,0.1111111111111111,0.0,0.2222222222222222,0.6666666666666666,Non-Specific
genotype,0.1111111111111111,0.0,0.2222222222222222,0.6666666666666666,Non-Specific
german,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Functional
gestures,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
given,0.0,0.0,0.0,1.0,Non-Specific
global,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,Non-Specific
globus,0.7777777777777778,0.0,0.0,0.2222222222222222,Anatomical
globus pallidus,1.0,0.0,0.0,0.0,Anatomical
gm,0.4444444444444444,0.0,0.1111111111111111,0.4444444444444444,Anatomical
goal,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
goal directed,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
goals,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
good,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
gradient,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
granger,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
graph,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
grasping,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
gray,0.3333333333333333,0.0,0.0,0.6666666666666666,Non-Specific
gray matter,0.6666666666666666,0.0,0.0,0.3333333333333333,Anatomical
greater,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
greatest,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
grey,0.3333333333333333,0.0,0.0,0.6666666666666666,Non-Specific
grey matter,0.7777777777777778,0.0,0.0,0.2222222222222222,Anatomical
group,0.0,0.0,0.2222222222222222,0.7777777777777778,Non-Specific
group healthy,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
group level,0.0,0.0,0.1111111111111111,0.8888888888888888,Non-Specific
groups,0.0,0.0,0.2222222222222222,0.7777777777777778,Non-Specific
growing,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
guide,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
guided,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
gyri,0.7777777777777778,0.0,0.0,0.2222222222222222,Anatomical
gyrus,0.7777777777777778,0.0,0.0,0.2222222222222222,Anatomical
gyrus anterior,1.0,0.0,0.0,0.0,Anatomical
gyrus ba,0.8888888888888888,0.0,0.0,0.1111111111111111,Anatomical
gyrus cerebellum,1.0,0.0,0.0,0.0,Anatomical
gyrus ifg,1.0,0.0,0.0,0.0,Anatomical
gyrus inferior,1.0,0.0,0.0,0.0,Anatomical
gyrus insula,1.0,0.0,0.0,0.0,Anatomical
gyrus medial,1.0,0.0,0.0,0.0,Anatomical
gyrus mfg,1.0,0.0,0.0,0.0,Anatomical
gyrus middle,1.0,0.0,0.0,0.0,Anatomical
gyrus posterior,1.0,0.0,0.0,0.0,Anatomical
gyrus precuneus,1.0,0.0,0.0,0.0,Anatomical
gyrus stg,1.0,0.0,0.0,0.0,Anatomical
gyrus superior,1.0,0.0,0.0,0.0,Anatomical
half,0.0,0.0,0.0,1.0,Non-Specific
hand,0.1111111111111111,0.6666666666666666,0.0,0.2222222222222222,Functional
hand movements,0.0,1.0,0.0,0.0,Functional
handed,0.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,Functional
handedness,0.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,Functional
hands,0.1111111111111111,0.6666666666666666,0.0,0.2222222222222222,Functional
happy,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
happy faces,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
having,0.0,0.0,0.0,1.0,Non-Specific
hc,0.0,0.0,0.4444444444444444,0.5555555555555556,Non-Specific
hcs,0.0,0.0,0.3333333333333333,0.6666666666666666,Non-Specific
head,0.2222222222222222,0.3333333333333333,0.0,0.4444444444444444,Non-Specific
health,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,Non-Specific
healthy,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
healthy adults,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
healthy control,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
healthy controls,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
healthy handed,0.0,0.0,0.4444444444444444,0.5555555555555556,Non-Specific
healthy human,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
healthy individuals,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
healthy male,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
healthy volunteers,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
healthy young,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
heard,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
hearing,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
heart,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,Non-Specific
heat,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
heightened,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
held,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
help,0.0,0.0,0.0,1.0,Non-Specific
hemifield,0.4444444444444444,0.2222222222222222,0.0,0.3333333333333333,Anatomical
hemisphere,0.6666666666666666,0.0,0.0,0.3333333333333333,Anatomical
hemispheres,0.6666666666666666,0.0,0.0,0.3333333333333333,Anatomical
hemispheric,0.6666666666666666,0.0,0.0,0.3333333333333333,Anatomical
hemodynamic,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,Non-Specific
hemodynamic response,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,Non-Specific
hemodynamic responses,0.1111111111111111,0.2222222222222222,0.0,0.6666666666666666,Non-Specific
heschl,1.0,0.0,0.0,0.0,Anatomical
heschl gyrus,1.0,0.0,0.0,0.0,Anatomical
heterogeneity,0.0,0.0,0.0,1.0,Non-Specific
heterogeneous,0.0,0.0,0.0,1.0,Non-Specific
hierarchical,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
hierarchy,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
high,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
high frequency,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
high functioning,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Functional
high level,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
high low,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
high resolution,0.0,0.0,0.0,1.0,Non-Specific
high risk,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,Clinical
higher,0.0,0.0,0.0,1.0,Non-Specific
higher level,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
higher order,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
highest,0.0,0.0,0.0,1.0,Non-Specific
highlight,0.0,0.0,0.0,1.0,Non-Specific
highlighted,0.0,0.0,0.0,1.0,Non-Specific
highlights,0.0,0.0,0.0,1.0,Non-Specific
highly,0.0,0.0,0.0,1.0,Non-Specific
hippocampal,1.0,0.0,0.0,0.0,Anatomical
hippocampus,1.0,0.0,0.0,0.0,Anatomical
history,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,Non-Specific
hoc,0.0,0.0,0.0,1.0,Non-Specific
homogeneity,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
homogeneity reho,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
hub,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
hubs,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
hum,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
hum mapp,0.0,0.0,0.0,1.0,Non-Specific
human,0.0,0.0,0.4444444444444444,0.5555555555555556,Non-Specific
humans,0.0,0.0,0.4444444444444444,0.5555555555555556,Non-Specific
hyperactivation,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Functional
hyperactivity,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,Functional
hyperactivity disorder,0.0,0.1111111111111111,0.8888888888888888,0.0,Clinical
hypoactivation,0.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,Non-Specific
hypothalamus,1.0,0.0,0.0,0.0,Anatomical
hypotheses,0.0,0.0,0.0,1.0,Non-Specific
hypothesize,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
hypothesized,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
hz,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
ica,0.0,0.0,0.0,1.0,Non-Specific
idea,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
identical,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
identification,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
identified,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
identify,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
identifying,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
identity,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
ifg,1.0,0.0,0.0,0.0,Anatomical
ii,0.2222222222222222,0.0,0.0,0.7777777777777778,Non-Specific
iii,0.2222222222222222,0.0,0.0,0.7777777777777778,Non-Specific
illness,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,Clinical
illusion,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
illustrate,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
image,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
imagery,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
images,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
images acquired,0.0,0.0,0.0,1.0,Non-Specific
imagine,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
imagined,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
imitation,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
immediate,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
immediately,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
impact,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
impaired,0.0,0.0,0.5555555555555556,0.4444444444444444,Clinical
impairment,0.0,0.0,0.7777777777777778,0.2222222222222222,Clinical
impairment mci,0.0,0.0,0.8888888888888888,0.1111111111111111,Clinical
impairments,0.0,0.0,0.7777777777777778,0.2222222222222222,Clinical
implementation,0.0,0.0,0.0,1.0,Non-Specific
implemented,0.0,0.0,0.0,1.0,Non-Specific
implicate,0.0,0.0,0.1111111111111111,0.8888888888888888,Non-Specific
implicated,0.0,0.0,0.1111111111111111,0.8888888888888888,Non-Specific
implications,0.0,0.0,0.1111111111111111,0.8888888888888888,Non-Specific
implicit,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
imply,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
importance,0.0,0.0,0.0,1.0,Non-Specific
important,0.0,0.0,0.0,1.0,Non-Specific
important role,0.0,0.0,0.0,1.0,Non-Specific
importantly,0.0,0.0,0.0,1.0,Non-Specific
improve,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
improved,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
improvement,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
improvements,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
improves,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
impulsive,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,Functional
impulsivity,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,Functional
incentive,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
incentive delay,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
incidental,0.0,0.3333333333333333,0.1111111111111111,0.5555555555555556,Non-Specific
include,0.0,0.0,0.0,1.0,Non-Specific
included,0.0,0.0,0.0,1.0,Non-Specific
includes,0.0,0.0,0.0,1.0,Non-Specific
incongruent,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
inconsistent,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
incorrect,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
increases,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
increasing,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
increasingly,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
independent,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
independent component,0.0,0.0,0.0,1.0,Non-Specific
independently,0.0,0.0,0.0,1.0,Non-Specific
index,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
index finger,0.2222222222222222,0.6666666666666666,0.0,0.1111111111111111,Functional
indexed,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
indicate,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
indicated,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
indicates,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
indicating,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
indices,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
indirect,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
individual,0.0,0.0,0.1111111111111111,0.8888888888888888,Non-Specific
individually,0.0,0.0,0.0,1.0,Non-Specific
individuals,0.0,0.0,0.1111111111111111,0.8888888888888888,Non-Specific
induce,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
induced,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
induces,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
inducing,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
induction,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
infer,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
inference,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
inferences,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
inferior,0.6666666666666666,0.1111111111111111,0.0,0.2222222222222222,Anatomical
inferior frontal,1.0,0.0,0.0,0.0,Anatomical
inferior middle,1.0,0.0,0.0,0.0,Anatomical
inferior occipital,1.0,0.0,0.0,0.0,Anatomical
inferior parietal,1.0,0.0,0.0,0.0,Anatomical
inferior prefrontal,1.0,0.0,0.0,0.0,Anatomical
inferior superior,1.0,0.0,0.0,0.0,Anatomical
inferior temporal,1.0,0.0,0.0,0.0,Anatomical
influence,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
influenced,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
influences,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
information,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
inhibit,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
inhibiting,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
inhibition,0.0,0.8888888888888888,0.0,0.1111111111111111,Functional
inhibitory,0.0,1.0,0.0,0.0,Functional
inhibitory control,0.0,1.0,0.0,0.0,Functional
initial,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
initially,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
initiation,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
injury,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,Clinical
input,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
inputs,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
insight,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
insights,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
instead,0.0,0.0,0.0,1.0,Non-Specific
instructed,0.0,0.1111111111111111,0.0,0.8888888888888888,Non-Specific
instruction,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
instructions,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
insula,1.0,0.0,0.0,0.0,Anatomical
insula anterior,1.0,0.0,0.0,0.0,Anatomical
insula inferior,1.0,0.0,0.0,0.0,Anatomical
insular,1.0,0.0,0.0,0.0,Anatomical
insular cortex,1.0,0.0,0.0,0.0,Anatomical
intact,0.0,0.0,0.0,1.0,Non-Specific
integrate,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
integrated,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
integrating,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
integration,0.0,0.6666666666666666,0.0,0.3333333333333333,Functional
integrative,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
integrity,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
intelligence,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
intended,0.0,0.2222222222222222,0.0,0.7777777777777778,Non-Specific
intense,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
intensity,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
intention,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
intentional,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
intentions,0.0,0.7777777777777778,0.0,0.2222222222222222,Functional
inter,0.0,0.0,0.0,1.0,Non-Specific
interact,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
interacting,0.0,0.4444444444444444,0.0,0.5555555555555556,Non-Specific
interaction,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
interactions,0.0,0.3333333333333333,0.0,0.6666666666666666,Non-Specific
interactive,0.0,0.5555555555555556,0.0,0.4444444444444444,Functional
interestingly,0.0,0.0,0.0,1.0,Non-Specific
